Name,Position,H,2B,3B,HR,R,RBI,BB,K,SB,CYC,GSHR,IP,ER,K_pitch,QS,SV,HLD,GS,H_allowed,BB_issued,CG,NH,PG
Gus Varland,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,45.2,21.5,41.4,0.0,0.0,3.5,0.0,43.9,18.5,0.0,0,0
Peyton Pallette,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,46.0,22.6,43.7,0.0,0.0,4.2,0.0,43.6,19.7,0.0,0,0
Craig Kimbrel,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,28.3,12.9,32.9,0.0,0.0,0.9,0.0,23.4,14.0,0.0,0,0
John King,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,49.9,22.3,32.9,0.0,0.0,5.7,0.0,54.4,15.0,0.0,0,0
Reiver Sanmartin,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,41.7,18.6,30.4,0.0,0.0,0.9,0.0,43.9,14.1,0.0,0,0
Yerry De los Santos,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,33.3,15.1,27.3,0.0,0.0,1.4,0.0,32.9,13.1,0.0,0,0
Troy Taylor,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,44.3,20.6,40.6,0.0,0.0,3.6,0.0,41.4,19.7,0.0,0,0
Max Lazar,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,37.7,18.8,30.0,0.0,0.0,1.4,0.0,38.5,12.4,0.0,0,0
Andrew Hoffmann,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,39.1,18.3,35.0,0.0,0.0,2.0,0.0,38.8,14.8,0.0,0,0
Chris Murphy,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,37.4,17.0,34.1,0.0,0.0,0.8,0.0,34.8,17.0,0.0,0,0
Michael Tonkin,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,34.4,16.7,31.5,0.0,0.0,0.6,0.0,33.1,12.0,0.0,0,0
Roddery Munoz,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,50.3,25.4,49.9,0.0,0.0,6.4,0.0,47.0,23.1,0.0,0,0
Daysbel Hernandez,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,38.5,18.2,41.5,0.0,0.0,2.5,0.0,33.6,21.1,0.0,0,0
Tim Mayza,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.4,13.3,24.6,0.0,0.0,0.8,0.0,30.0,10.6,0.0,0,0
Joey Lucchesi,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,42.4,19.7,32.4,0.0,0.0,0.6,0.0,42.7,15.9,0.0,0,0
Luinder Avila,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,38.7,17.9,34.6,0.0,0.0,0.9,0.0,37.1,16.4,0.0,0,0
Michael Kopech,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40.8,20.0,45.0,0.0,0.0,2.8,0.0,34.4,22.8,0.0,0,0
Dylan Ross,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,34.0,14.5,36.1,0.0,0.0,0.9,0.0,29.5,17.2,0.0,0,0
Beau Brieske,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,47.3,23.4,41.8,0.0,0.0,4.6,0.0,45.3,19.6,0.0,0,0
Justin Hagenman,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,26.4,11.7,24.4,0.0,0.0,0.9,0.0,25.2,6.0,0.0,0,0
Ty Adcock,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,31.6,15.3,29.1,0.0,0.0,0.8,0.0,30.2,12.2,0.0,0,0
Nick Raquet,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,35.3,16.5,27.4,0.0,0.0,0.9,0.0,35.4,12.7,0.0,0,0
Zach Pop,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,48.5,23.5,38.1,0.0,0.0,5.7,0.0,49.8,18.0,0.0,0,0
Zach Maxwell,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,47.0,23.5,48.3,0.0,0.0,3.6,0.0,43.4,25.9,0.0,0,0
Eduarniel Nunez,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,49.5,24.2,48.5,0.0,0.4,5.6,0.0,45.5,28.5,0.0,0,0
Luis Curvelo,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32.4,16.5,28.7,0.0,0.0,1.4,0.0,31.0,13.5,0.0,0,0
Pedro Avila,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,36.4,18.0,31.4,0.6,0.0,0.9,1.6,36.0,15.2,0.0,0,0
Bailey Horn,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,39.8,19.3,35.9,0.0,0.0,1.4,0.0,37.9,18.4,0.0,0,0
Jorge Lopez,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,31.8,15.5,26.6,0.0,0.0,1.1,0.0,32.1,12.0,0.0,0,0
Felix Bautista,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13.2,4.7,18.1,0.0,0.0,0.8,0.0,9.2,5.8,0.0,0,0
Chase Shugart,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,39.1,19.9,32.0,0.0,0.0,0.8,0.0,38.6,15.6,0.0,0,0
Paul Gervase,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.2,14.5,30.6,0.0,0.0,0.9,0.0,26.1,14.4,0.0,0,0
Trent Thornton,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30.2,14.1,26.1,0.0,0.0,0.9,0.0,29.3,10.2,0.0,0,0
Brandan Bidois,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,38.5,19.7,35.5,0.0,0.0,1.4,0.0,36.8,19.4,0.0,0,0
RJ Petit,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,51.5,27.3,44.6,0.0,0.0,8.0,0.0,54.1,20.2,0.0,0,0
Yosver Zulueta,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23.1,9.8,23.3,0.0,0.0,0.8,0.0,20.1,11.0,0.0,0,0
Easton McGee,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,27.8,12.9,23.0,0.0,0.0,0.8,0.0,27.4,8.8,0.0,0,0
Luke Little,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20.6,8.3,23.7,0.0,0.0,0.9,0.0,16.6,11.6,0.0,0,0
Chris Roycroft,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,38.8,18.1,30.8,0.0,0.0,0.9,0.0,38.9,17.2,0.0,0,0
Juan Morillo,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,31.9,15.3,28.3,0.0,0.0,1.4,0.0,31.0,16.1,0.0,0,0
Scott Alexander,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,31.8,14.9,23.2,0.0,0.0,0.6,0.0,33.6,11.5,0.0,0,0
Garrett Hawkins,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24.9,11.5,25.1,0.0,0.0,0.8,0.0,22.9,10.5,0.0,0,0
Josh Winckowski,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.6,4.7,9.4,0.0,0.0,0.0,0.0,10.6,3.5,0.0,0,0
Keegan Thompson,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,36.6,19.5,34.9,0.0,0.0,0.8,0.0,37.2,15.6,0.0,0,0
Colin Poche,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30.3,15.9,27.4,0.0,0.0,0.6,0.0,28.5,14.5,0.0,0,0
Tyler Samaniego,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30.6,15.2,25.4,0.0,0.0,0.9,0.0,30.9,13.1,0.0,0,0
Codi Heuer,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11.1,5.3,12.2,0.0,0.0,0.0,0.0,10.0,4.7,0.0,0,0
Michael Grove,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.2,4.7,11.1,0.0,0.0,0.0,0.0,9.4,3.5,0.0,0,0
Hunter Stratton,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,27.1,12.9,24.9,0.0,0.0,0.8,0.0,26.4,9.6,0.0,0,0
Dylan Smith,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,27.6,13.0,24.0,0.0,0.0,0.8,0.0,26.1,11.8,0.0,0,0
Ryan Borucki,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19.3,8.5,18.8,0.0,0.0,0.8,0.0,17.5,7.7,0.0,0,0
Drew Smith,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,26.7,12.9,26.5,0.0,0.0,0.8,0.0,24.4,11.1,0.0,0,0
Cody Laweryson,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,26.4,13.0,22.4,0.0,0.0,0.8,0.0,26.1,9.6,0.0,0,0
Jose Suarez,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21.6,10.0,21.0,0.0,0.0,1.0,0.0,21.0,7.0,0.0,0,0
John Rooney,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.3,4.7,12.2,0.0,0.0,0.0,0.0,8.3,6.4,0.0,0,0
Danny Young,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18.5,7.6,19.7,0.0,0.0,1.4,0.0,16.6,8.3,0.0,0,0
Shawn Dubin,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11.9,5.3,11.7,0.0,0.0,0.0,0.0,11.1,5.2,0.0,0,0
Alek Jacob,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,36.3,19.0,31.2,0.0,0.0,0.8,0.0,35.5,15.8,0.0,0,0
Sean Guenther,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18.2,7.8,14.8,0.0,0.0,1.4,0.0,18.0,5.9,0.0,0,0
Alex Carrillo,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21.8,10.1,23.8,0.0,0.0,0.9,0.0,19.0,10.8,0.0,0,0
Liam Hendriks,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19.2,9.3,20.0,0.0,0.0,0.8,0.0,18.0,7.5,0.0,0,0
Ryan Johnson,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22.4,11.0,22.0,0.0,0.0,1.0,0.0,23.0,8.0,0.0,0,0
Kendall Graveman,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,35.7,17.8,30.7,0.0,0.0,0.6,0.0,35.2,16.9,0.0,0,0
Sam Bachman,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30.1,14.6,25.5,0.0,0.0,1.4,0.0,29.8,14.1,0.0,0,0
Kyle Backhus,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20.6,10.0,19.7,0.0,0.0,2.0,0.0,19.6,8.5,0.0,0,0
Tyson Neighbors,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17.5,8.2,17.8,0.0,0.0,0.8,0.0,15.8,8.0,0.0,0,0
Rafael Montero,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,28.9,13.8,28.0,0.0,0.0,1.4,0.0,26.4,13.9,0.0,0,0
Josh Walker,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17.6,9.8,19.0,0.0,0.0,0.0,0.0,16.7,9.7,0.0,0,0
Josh Simpson,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21.1,9.8,20.9,0.0,0.0,1.4,0.0,18.6,10.7,0.0,0,0
Franco Aleman,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20.7,9.4,22.2,0.0,0.0,0.9,0.0,18.9,9.8,0.0,0,0
Michael Petersen,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,26.6,13.4,25.2,0.0,0.0,0.8,0.0,26.0,10.3,0.0,0,0
Tayler Saucedo,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32.0,14.6,28.3,0.0,0.0,0.8,0.0,31.4,14.5,0.0,0,0
Michel Otanez,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20.9,9.2,24.8,0.0,0.0,0.9,0.0,17.1,11.8,0.0,0,0
Sammy Peralta,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16.5,7.8,14.1,0.0,0.0,0.8,0.0,16.2,5.4,0.0,0,0
Zak Kent,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19.1,8.7,18.3,0.0,0.0,0.9,0.0,17.3,8.6,0.0,0,0
Drew Sommers,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19.7,8.3,16.6,0.0,0.0,0.8,0.0,19.1,7.5,0.0,0,0
Derek Law,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23.4,11.0,19.8,0.0,0.0,0.9,0.0,23.5,8.2,0.0,0,0
Angel Chivilli,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.6,14.6,26.3,0.0,0.0,0.9,0.0,29.1,11.1,0.0,0,0
Philip Abner,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16.6,7.8,15.1,0.0,0.0,0.9,0.0,16.1,6.4,0.0,0,0
Jorge Alcala,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20.7,10.4,21.9,0.0,0.0,0.8,0.0,18.8,9.0,0.0,0,0
Gregory Santos,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21.8,9.4,20.1,0.0,0.0,0.9,0.0,20.6,9.4,0.0,0,0
Jhony Brito,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17.6,8.2,14.5,0.0,0.0,0.8,0.0,17.6,5.7,0.0,0,0
Cole Wilcox,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25.2,11.6,19.8,0.0,0.0,0.8,0.0,25.1,9.2,0.0,0,0
Chris Devenski,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23.2,11.5,19.3,0.0,0.0,1.4,0.0,23.8,7.5,0.0,0,0
Riley Martin,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20.2,8.7,20.1,0.0,0.0,0.9,0.0,18.3,10.7,0.0,0,0
Carlos Hernandez,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17.8,8.1,18.1,0.0,0.0,0.9,0.0,16.2,7.8,0.0,0,0
Kaleb Ort,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,26.3,13.2,26.7,0.0,0.0,0.8,0.0,24.1,12.9,0.0,0,0
Kervin Castro,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18.3,8.8,17.3,0.0,0.0,0.9,0.0,17.1,8.0,0.0,0,0
Bryan Hoeing,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18.5,8.6,15.2,0.0,0.0,0.8,0.0,18.6,5.9,0.0,0,0
Grant Holman,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21.5,10.4,18.3,0.0,0.0,1.4,0.0,21.2,8.7,0.0,0,0
Welinton Herrera,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23.4,11.3,22.6,0.0,0.0,0.8,0.0,23.3,10.2,0.0,0,0
Hector Neris,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21.7,10.9,22.1,0.0,0.0,0.9,0.0,20.3,9.8,0.0,0,0
Evan Reifert,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13.2,6.3,14.6,0.0,0.0,0.9,0.0,11.5,6.4,0.0,0,0
Ty Madden,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,28.4,13.8,25.6,0.7,0.0,0.8,1.6,27.6,10.7,0.0,0,0
Jayden Murray,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.4,15.2,25.1,0.0,0.0,1.4,0.0,28.9,12.8,0.0,0,0
Luis Mey,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,38.2,19.8,35.6,0.0,0.0,2.0,0.0,36.2,23.2,0.0,0,0
Ryan Harbin,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32.4,16.2,29.8,0.0,0.0,0.9,0.0,31.2,18.5,0.0,0,0
Daison Acosta,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13.3,6.6,13.8,0.0,0.0,0.8,0.0,11.9,7.2,0.0,0,0
Zach Agnos,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,48.9,28.1,38.8,0.0,0.6,4.0,0.0,52.4,20.4,0.0,0,0
Domingo Gonzalez,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17.9,8.7,16.8,0.0,0.0,0.8,0.0,16.3,7.9,0.0,0,0
Eli Morgan,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,28.1,15.1,23.8,0.0,0.0,0.9,0.0,28.5,10.8,0.0,0,0
Trevor Stephan,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15.3,7.2,14.6,0.0,0.0,0.9,0.0,14.5,5.9,0.0,0,0
Jose Espada,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13.0,6.4,13.6,0.0,0.0,0.8,0.0,12.0,6.1,0.0,0,0
Cameron Foster,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25.9,12.9,22.5,0.0,0.0,0.8,0.0,25.8,10.3,0.0,0,0
Garrett Acton,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16.8,8.5,16.4,0.0,0.0,0.8,0.0,15.6,7.5,0.0,0,0
Seth Martinez,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24.3,12.8,19.9,0.0,0.0,0.9,0.0,24.8,9.6,0.0,0,0
Juan Burgos,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,27.3,13.8,22.6,0.0,0.0,1.4,0.0,27.3,11.7,0.0,0,0
Miguel Castro,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16.6,8.6,14.4,0.0,0.0,0.6,0.0,15.6,7.5,0.0,0,0
Gavin Hollowell,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16.8,8.4,16.8,0.0,0.0,0.9,0.0,15.5,8.4,0.0,0,0
Konnor Pilkington,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16.7,7.8,16.5,0.0,0.0,0.8,0.0,15.1,9.0,0.0,0,0
Prelander Berroa,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32.1,16.1,32.8,0.0,0.0,0.8,0.0,29.0,17.8,0.0,0,0
Joe Ross,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19.6,9.8,15.7,0.0,0.0,0.9,0.0,20.0,7.5,0.0,0,0
Lou Trivino,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24.1,11.8,21.1,0.0,0.0,1.4,0.0,23.6,9.9,0.0,0,0
Alex Hoppe,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20.0,9.4,17.7,0.0,0.0,0.8,0.0,18.9,9.4,0.0,0,0
Ryan Loutos,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22.8,11.4,19.2,0.0,0.0,0.8,0.0,22.6,9.5,0.0,0,0
Nick Anderson,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21.7,10.9,19.9,0.0,0.0,0.8,0.0,21.3,8.8,0.0,0,0
Caleb Boushley,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14.4,7.5,11.0,0.0,0.0,0.0,0.0,15.7,5.2,0.0,0,0
Taylor Rashi,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14.2,7.0,13.9,0.0,0.0,0.0,0.0,13.4,7.5,0.0,0,0
Genesis Cabrera,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19.6,10.0,17.9,0.0,0.0,1.4,0.0,18.7,8.5,0.0,0,0
Tanner Rainey,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15.4,7.4,15.1,0.0,0.0,0.8,0.0,13.8,7.9,0.0,0,0
Jack Neely,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18.6,9.4,18.8,0.0,0.0,0.9,0.0,16.9,9.2,0.0,0,0
Cionel Perez,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30.7,14.2,26.8,0.0,0.0,0.8,0.0,29.4,15.7,0.0,0,0
Shane Murphy,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18.3,9.1,12.6,0.0,0.0,0.8,0.0,19.2,4.5,0.0,0,0
Angel Perdomo,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13.4,6.5,14.5,0.0,0.0,0.8,0.0,11.8,7.2,0.0,0,0
James Karinchak,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12.6,6.4,14.1,0.0,0.0,0.8,0.0,11.1,6.5,0.0,0,0
Josh Ekness,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18.9,9.4,16.7,0.0,0.0,0.8,0.0,18.5,9.1,0.0,0,0
Sam Benschoter,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11.0,5.3,8.2,0.0,0.0,0.0,0.1,11.7,4.1,0.0,0,0
T.J. McFarland,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24.1,11.6,16.2,0.0,0.0,1.1,0.0,25.9,8.3,0.0,0,0
Bryan Sammons,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.9,5.8,9.9,0.0,0.0,0.0,0.0,10.6,5.2,0.0,0,0
Rolddy Munoz,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21.7,10.7,19.4,0.0,0.0,0.8,0.0,21.1,10.7,0.0,0,0
Matt Bowman,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15.3,7.5,12.3,0.0,0.0,0.8,0.0,15.8,5.3,0.0,0,0
Eric Cerantola,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14.4,7.1,13.9,0.0,0.0,0.9,0.0,13.5,7.7,0.0,0,0
Scott Effross,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16.2,8.0,10.9,0.0,0.0,0.8,0.0,17.2,5.4,0.0,0,0
Yilber Diaz,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24.0,12.3,23.4,0.0,0.6,1.4,0.0,22.4,13.3,0.0,0,0
Jayvien Sandridge,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25.2,12.8,26.9,0.0,0.0,0.8,0.0,22.5,15.6,0.0,0,0
Vinny Nittoli,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15.6,8.1,13.6,0.0,0.0,0.9,0.0,15.7,5.9,0.0,0,0
Scott McGough,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25.2,13.0,22.7,0.0,0.0,0.6,0.0,25.0,10.5,0.0,0,0
A.J. Causey,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12.3,6.2,10.5,0.0,0.0,0.8,0.0,12.5,5.0,0.0,0,0
Ryan Rolison,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18.3,9.3,14.0,0.0,0.0,0.9,0.0,18.6,7.1,0.0,0,0
Chris Flexen,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15.0,8.1,11.6,0.0,0.0,0.0,0.0,16.2,5.2,0.0,0,0
William Kempner,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23.3,12.0,22.2,0.0,0.0,0.8,0.0,21.8,12.1,0.0,0,0
Lyon Richardson,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22.7,11.4,20.0,0.0,0.0,0.8,0.0,22.4,11.1,0.0,0,0
John Brebbia,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13.3,7.5,13.2,0.0,0.0,0.8,0.0,13.6,4.9,0.0,0,0
Marc Church,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,31.0,16.9,28.6,0.0,0.0,1.4,0.0,29.9,17.8,0.0,0,0
Tom Cosgrove,RP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13.2,6.8,12.2,0.0,0.0,0.8,0.0,12.3,6.4,0.0,0,0
